clustera,wt.1mm.fpkm,wt.2mm.fpkm,tip.IM/SPM.ear.fpkm,mid.SM.ear.fpkm,base.FM.ear.fpkm,stg1.tassel.fpkm,stg2.tassel.fpkm,stg3.tassel.fpkm
18,1.6483,1.8114,2.943,5.2942,6.3094,0.6766,0.5939,0.966
18,5.6391,5.0725,6.6314,16.8657,20.5229,4.3957,3.5632,4.3982
18,14.0777,14.67,18.799,30.049,29.5468,7.1116,5.7244,9.9094
18,5.8243,3.8778,2.8373,8.4239,9.5093,2.4614,1.9754,2.7731
18,4.212,4.3693,2.5555,9.1009,9.4216,1.7748,1.9624,3.8294
18,2.9835,4.2081,4.7405,8.217,9.7124,1.5799,0.9494,2.3095
18,3.9399,4.4235,4.0578,11.2649,10.8816,4.0106,2.8081,3.2428
18,4.1411,3.7367,3.5723,6.371,6.2191,2.7833,2.7779,4.142
18,0.0256,0.0738,0.0734,0.1662,0.1203,0.0314,0.0456,0.0394
18,5.1496,4.5635,4.4865,7.7184,7.635,3.0634,2.5255,3.6791
18,4.8809,9.6829,16.7819,20.3669,20.3604,12.7024,13.0057,8.2714
18,15.515,18.4554,22.3639,32.7825,30.6422,12.1276,8.8442,15.6198
18,1.0741,0.8737,0.9538,2.1746,2.726,0.5312,0.4701,0.69
18,6.0948,8.4496,9.2115,13.6342,15.2198,3.5227,2.3647,6.1612
18,1.7409,2.0861,2.5956,3.7674,6.0017,1.5987,1.1913,2.4122
18,8.4699,10.1835,11.128,21.3582,24.3203,7.5323,5.4195,12.2618
18,4.5135,4.8018,6.1491,19.2032,17.9832,6.161,5.1994,4.3386
18,2.5239,3.7105,3.6236,4.8628,8.7277,1.482,0.8173,1.1129
18,5.3066,6.9285,9.3177,19.517,18.956,3.9082,3.1599,4.4457
18,0.0479,0.093,0.1118,0.2298,0.2691,0.1097,0.1129,0.1052
18,9.0582,14.679,24.4755,37.3873,38.4053,11.4874,10.4712,15.9007
18,0,0.0555,0.0399,0.0699,0.1719,0.0124,0.0254,0.033
18,6.1832,6.3037,8.0758,13.8274,15.0642,4.2879,2.8549,4.0609
18,22.5951,34.5057,26.0678,43.9268,44.5919,21.0491,20.2478,33.1479
18,4.5995,5.537,5.6585,12.0894,13.8882,2.2383,2.8143,3.1581
18,3.0039,3.5682,3.7077,6.394,7.8752,1.6519,1.5132,2.0859
18,1.2224,1.6538,1.8891,2.4195,3.5902,0.9428,0.5474,1.1565
18,0,0,0,2.7452,7.0338,0.1281,0.1347,0.3174
18,5.4906,5.8674,6.4597,17.1789,20.1575,2.9908,1.5277,3.8177
18,2.8671,2.0426,2.2523,5.0078,4.1369,1.1212,1.1718,2.189
18,3.2255,3.9238,6.1336,10.2307,10.8275,1.8456,1.3839,2.3849
18,0,0.1526,0.0435,0.6635,2.1262,0.133,0.0979,0.2162
18,3.4371,4.3769,4.6086,11.1307,11.9464,3.6496,2.8582,3.3754
18,4.8455,8.8403,12.4755,25.2644,25.22,10.72,9.7783,9.7191
18,25.2913,39.9846,50.0874,72.1229,66.9445,38.5436,34.3168,32.6252
18,8.1171,8.9249,7.8672,12.3397,14.1638,5.5673,5.5373,4.3272
18,7.0791,5.703,9.169,15.0853,41.2008,15.6888,10.3792,2.3778
18,8.4001,6.7818,14.0608,19.8384,18.0073,7.3158,6.7259,6.087
18,1.9299,2.7266,3.7578,5.6405,6.3616,1.1507,0.7455,1.7675
18,1.6462,2.4974,2.1046,3.7157,3.6209,0.8029,0.6724,1.0109
18,0.8308,1.4656,1.8339,3.8894,2.6189,0.8474,1.1356,0.8834
18,0.4869,0.8219,0.4934,1.1824,1.9263,0.6272,0.4569,0.6326
18,12.2539,12.265,14.5014,20.2362,24.2487,9.0893,12.651,15.5919
18,2.1868,4.0599,5.116,7.4198,8.5114,3.3963,1.9844,4.4522
18,17.8121,25.0527,40.0271,60.5796,62.9407,19.1686,10.6394,25.7422
18,1.0012,0.862,1.5305,3.8838,5.0127,0.3431,0.1514,0.8701
18,13.0034,11.5015,15.7552,28.6656,26.1188,10.191,8.9272,9.198
18,6.1178,8.6102,9.2836,13.3637,15.5512,3.9098,3.0453,5.3155
18,18.4131,17.8164,29.3779,40.283,41.5728,14.0617,10.4013,23.1818
18,0.6989,0.6157,1.1031,1.7891,2.5712,0.3269,0.2457,0.4963
18,2.9974,2.1357,2.2527,4.7667,5.2861,2.4528,2.038,3.034
18,8.1871,10.9733,12.2999,16.4638,19.8495,6.3754,3.1594,6.5667
18,15.425,15.4717,18.7494,28.3982,30.1143,9.1502,6.6647,13.1062
18,6.2003,6.6678,10.1714,15.7869,16.9811,4.8051,3.8458,4.931
18,1.6587,0.6386,1.1577,2.7196,3.1172,0.2772,0.0765,0.3946
18,21.3788,29.7899,33.8807,54.2987,63.198,12.7689,9.5633,15.0591
18,1.4281,1.3998,1.2187,3.022,3.1617,0.4537,0.2939,0.563
18,4.521,6.0942,6.847,10.3567,10.259,6.6401,5.0831,6.8393
18,0.3684,0.5557,0.891,5.447,6.5998,0.1396,0.0333,0.3244
18,0.6442,0.7754,1.2158,2.8712,4.4194,0.3257,0.3622,0.4557
18,0,0,0.0289,0.1693,0.1364,0.0121,0.0317,0.0231
18,3.7728,4.2917,5.1218,7.5228,8.6662,2.5791,1.4046,2.7149
18,4.3192,2.9974,6.5183,17.4888,20.2257,1.7398,0.835,3.1692
18,7.7129,14.5838,13.3812,21.2618,23.2177,11.2625,8.3045,8.4555
18,0.0173,0.026,0.3259,0.3821,0.8988,0.0775,0.0347,0.1607
18,0.5341,0.807,2.0422,5.9046,6.1389,0.5539,0.6107,1.1654
18,0.8461,0.653,1.5582,3.2155,3.8864,0.242,0.1596,0.5856
18,9.709,11.6989,14.6671,21.9052,21.2603,10.6062,8.0027,9.1574
18,0.1257,0.1893,0.374,1.2699,1.5023,0.1078,0.0384,0.2229
18,48.4362,59.5772,60.4862,83.8572,88.2035,33.5767,30.8687,34.4694
18,0.627,0.6434,0.8361,5.2223,5.1464,0.374,0.1345,0.5957
18,2.9321,2.6165,3.5154,7.3547,8.2327,2.4385,2.1979,2.8537
18,3.5367,3.5665,2.8341,7.3854,7.7199,2.2418,2.0276,2.9347
18,12.1464,11.5215,21.9405,48.5312,53.0685,7.1359,5.2259,10.5488
18,0.4929,0.5654,0.3806,2.4902,2.3446,0.2688,0.2094,0.3677
18,19.4414,21.2426,21.4956,31.3045,33.7139,13.9973,9.8932,13.2088
18,3.6413,4.0846,5.1993,12.2517,13.4458,2.4793,1.612,3.8949
18,0.2269,0.2224,0.8609,1.8586,2.094,0.0526,0.0177,0.2475
18,2.332,3.2936,4.6221,6.6179,8.2169,1.631,1.0176,2.2134
18,9.1275,9.4902,14.0397,19.6679,25.3464,3.0077,2.1252,5.2399
18,1.658,2.0892,1.6634,2.6419,3.0892,1.9774,0.8454,1.4784
18,7.604,10.3241,10.3718,15.6928,16.3961,7.6092,3.3414,10.6256
18,4.4138,4.131,7.5836,9.8703,14.8281,2.5151,2.7174,2.4606
18,0.4761,0.6484,0.7219,1.0439,1.4844,0.2216,0.2797,0.2613
18,5.3731,9.1245,11.4147,16.1286,20.9125,3.5708,2.3043,5.5008
18,0.6045,0.7288,1.0983,2.2207,2.2423,0.4098,0.5149,1.0834
18,11.1346,12.9165,19.1934,33.4301,32.3718,12.4956,10.6175,10.6011
18,1.4823,2.0042,1.8999,3.4748,4.0379,0.7408,0.5217,0.8866
18,2.5383,2.5166,3.3345,8.5665,8.2849,2.1721,2.2419,2.7153
18,3.206,3.0398,7.7536,10.1388,13.9326,2.5915,0.8612,2.2828
18,10.9476,10.1756,12.8346,18.0616,19.1013,4.2423,3.4848,6.8858
18,0.9549,0.922,0.9356,2.8004,2.8214,0.5407,0.6037,0.8754
18,1.983,1.275,1.4049,2.4197,2.7079,0.666,0.7527,1.5107
18,5.9488,4.9289,5.2478,10.5493,10.582,3.2774,2.5424,3.2296
18,2.083,3.0104,2.3125,5.8262,8.025,1.9894,1.226,2.1928
18,10.3951,11.0466,11.6503,14.2898,25.9311,4.5162,4.0717,5.8285
18,1.2338,0.9727,1.4234,4.0331,4.3449,0.5841,1.7046,1.6709
18,1.8768,2.6453,4.2661,7.7455,8.467,1.8184,2.0693,2.3113
18,4.3999,1.4818,4.3426,9.9588,12.6725,1.4698,0.4222,2.0281
18,7.6454,12.7932,12.8848,23.3397,24.3174,7.1062,4.9291,8.2394
18,6.9554,7.8155,9.5833,14.681,15.9894,4.585,5.1995,4.9161
18,2.9976,4.1008,4.2135,7.248,7.848,1.9146,1.4679,2.265
18,1.9998,1.2634,2.1349,2.8908,3.524,0.7084,0.2683,0.5894
18,11.7704,14.7397,14.3806,25.0804,25.2574,14.243,11.6977,14.0405
18,25.0803,22.2996,24.0534,51.49,53.8037,18.8003,12.9157,19.6007
18,0,0,0,0.1546,0.7706,0,0,0.0337
18,6.5682,5.6776,7.5014,8.818,11.6287,3.1856,4.0703,7.8359
18,4.1341,2.3771,3.0802,6.91,7.1182,2.4915,2.1578,3.9121
18,3.3251,4.7565,3.9587,7.1113,10.0731,1.8612,1.0327,2.6838
18,7.2881,8.6678,8.5958,15.7736,18.6974,7.4849,6.3887,7.1086
18,1.1582,2.2184,1.9719,4.0733,4.5726,0.9042,0.6283,1.1611
18,2.4533,2.1277,4.5057,7.2836,9.0078,0.8044,0.5247,1.0442
18,0.2444,0.1777,0.6605,1.4691,1.1075,0.1899,0.159,0.2601
18,8.1711,5.5284,5.8239,12.433,11.1403,5.327,5.5502,7.9733
18,8.8912,14.7388,13.5594,26.5391,25.7177,10.7096,8.5441,14.1921
18,1.388,1.3803,2.5736,5.5279,7.0743,1.206,0.2319,1.314
18,1.7242,1.8813,2.6502,3.3303,4.898,0.6903,0.3922,0.8147
18,4.549,3.3539,9.3106,15.9588,18.431,2.8577,1.675,5.9046
18,2.651,2.8206,6.9832,10.891,12.6596,2.2766,0.6621,2.3464
18,5.7101,8.0232,6.0649,11.8467,15.0879,5.8563,3.3575,6.9142
18,0.1293,0.5045,0.4904,1.6305,1.9419,0.3577,0.2859,0.3851
18,5.3015,4.0284,4.6046,9.915,9.4747,4.5046,4.5886,5.1021
18,5.7178,4.547,4.8191,7.8981,8.8326,4.5772,2.4111,2.8778
18,4.5321,4.2649,5.6609,11.2725,9.9109,3.0557,3.9148,4.493
18,0.5314,0.192,0.9493,3.6215,4.6474,1.0836,0.2814,1.3836
18,13.3872,17.463,19.3699,32.9253,33.9404,8.3496,7.1396,8.8252
18,8.8917,9.2304,10.4223,22.9592,21.4722,5.1253,3.7112,7.3071
18,4.4914,5.515,7.2868,12.342,13.7839,2.4268,1.7655,2.656
18,5.2027,5.2105,8.0508,11.4197,13.0056,2.456,1.4894,3.5166
18,2.7602,2.6569,5.6744,11.2918,11.761,4.864,2.3559,5.116
18,26.7786,29.4134,25.9407,38.7835,45.9505,17.9699,11.025,18.815
18,6.393,7.7422,10.9308,25.5971,26.6825,3.5662,2.6917,5.1502
18,6.9924,6.6147,4.3412,12.5716,15.0991,3.5189,2.6849,4.4418
18,0.443,0.7085,1.3848,3.0428,2.6309,0.2766,0.1834,0.7853
18,22.0549,32.6817,40.6198,58.1555,61.4462,28.3354,21.9826,36.1517
18,0.5575,0.4458,0.3566,1.281,1.7903,0.1936,0.1898,0.2872
18,5.7461,6.4656,8.8007,14.2307,20.2811,3.617,1.8117,4.5102
18,2.8491,2.9745,3.3443,4.856,7.1394,1.6925,1.2963,1.9012
18,4.6371,5.9859,7.232,10.8709,10.8204,5.6315,4.3353,5.205
18,5.3875,6.5411,10.4063,16.5526,20.2127,3.0072,2.1351,4.1632
18,7.5603,9.6452,15.1568,22.8069,22.0118,10.8488,7.746,7.7017
18,4.4969,5.2767,5.3643,9.8353,10.9586,3.5742,2.9729,5.9056
18,40.0436,32.3692,38.3801,60.0189,60.0054,24.096,24.321,33.4495
18,3.609,3.5832,4.9211,7.2238,8.5621,1.9471,1.0105,2.0368
18,4.7147,6.2163,5.0437,8.0557,8.6799,3.0887,1.9438,3.6196
18,8.6313,14.0332,11.3624,19.3331,23.6746,6.9557,5.9419,7.5354
18,12.1823,15.9059,16.394,28.8833,29.4206,13.7848,11.9225,12.8815
18,3.9294,6.1918,7.2272,11.2232,11.3966,2.202,1.3672,3.0481
18,0.4994,1.0586,1.2497,2.3749,2.6179,0.382,0.2975,0.894
18,3.4968,4.3093,5.0021,9.4206,10.2268,3.7396,3.6036,5.5746
18,0.1658,0.1533,0.0421,0.4668,0.7929,0.0762,0.1302,0.1565
18,4.2009,6.9377,10.075,17.2933,18.0797,6.9076,4.5162,9.2396
18,2.3748,2.8194,5.4207,8.5141,11.2078,1.6275,0.8176,2.1771
18,1.1242,0.7811,3.9918,7.2688,8.267,1.0853,0.1188,0.9696
18,0.3636,0.3998,0.2723,1.104,1.6835,0.3389,0.176,0.3127
18,0.3364,0.4566,2.0768,2.1755,5.5304,0.7289,0.9002,1.4686
18,9.7117,7.2478,7.2512,14.1988,17.9065,3.0698,1.7399,4.8222
18,8.4098,7.2085,11.8361,16.8774,17.7966,5.3749,3.3992,6.0355
18,2.8715,3.936,2.7255,5.1746,5.4225,2.0646,1.4935,3.4541
18,6.6112,8.749,12.7119,17.3012,23.7505,2.2875,1.4326,3.2093
18,5.6735,9.398,11.0748,16.6635,17.8426,8.4146,6.2865,7.5194
18,2.0963,3.3873,4.6814,14.733,12.3134,1.801,0.9108,2.3855
18,5.9269,4.4165,3.7695,8.7246,10.8787,3.8915,3.247,4.1147
18,0.1665,0.2416,0.2759,1.021,0.81,0.2185,0.0759,0.1689
18,3.9206,3.115,1.9782,6.2472,7.9457,2.6147,1.7226,1.7238
18,2.479,2.778,2.9723,7.3327,7.3925,1.4926,1.2933,2.4644
18,4.1188,4.9155,8.2349,12.1187,14.3099,6.5573,3.4091,8.5278
18,2.3801,1.9255,2.5427,5.6447,5.4943,2.9019,2.3154,2.4824
18,3.9181,3.8733,4.2434,7.1528,6.6764,2.5958,2.3061,4.6158
18,8.814,18.1822,20.7666,25.885,29.765,17.6086,14.0372,12.7333
18,6.7657,7.9622,9.6378,15.4656,13.3584,6.8366,6.4513,8.2189
18,4.5402,3.8802,5.2176,12.7965,17.3619,2.2174,0.8328,3.0191
18,6.9613,7.9121,17.5689,39.0491,46.8238,5.5829,1.2809,6.3181
18,4.1462,6.115,5.7069,8.439,11.9976,3.7233,2.6041,5.0357
18,12.3972,16.4155,26.7248,49.8386,64.1372,7.4496,6.7196,7.987
18,6.0166,4.8566,5.7436,12.2467,11.8961,5.1936,4.7052,7.4971
18,0.6435,0.9043,0.6848,2.2681,3.2273,0.0192,0.084,0.0626
18,2.9167,3.6927,3.0893,5.0715,5.4738,1.5223,1.4314,2.1393
18,2.6554,2.3638,2.8811,6.9476,9.4124,0.894,0.6529,1.5851
18,3.1281,3.1245,8.1294,11.4513,15.7506,1.4171,0.8022,2.1001
18,3.9376,4.7268,5.828,11.5112,12.9878,2.105,1.594,2.7548
18,1.2503,1.0142,2.5536,6.6786,10.0354,0.6306,0.1752,1.1636
18,3.2363,3.8279,3.4655,4.5044,5.8984,3.3074,1.1696,2.6113
18,3.5094,4.2132,7.4007,11.6014,11.0023,4.0142,2.5834,3.8746
18,9.5887,10.6087,13.1616,19.4422,17.4272,5.7197,3.657,6.7411
18,2.2865,1.9896,2.5152,4.3974,5.7862,1.4882,0.9374,1.7641
18,5.6496,2.7432,4.0128,6.9234,10.3829,1.5256,0.5281,1.6998
18,7.1857,9.4423,14.7714,21.0785,29.7852,7.875,7.1895,8.3381
18,0.4408,0.5315,1.3352,1.926,2.1247,0.3075,0.1347,0.4272
18,6.2934,6.319,6.1732,12.2823,15.5483,3.5539,2.5559,3.0688
18,5.6722,6.2219,7.6756,10.5485,13.4153,2.1338,1.7153,3.098
18,10.1146,8.8965,9.8369,17.062,16.726,5.5806,4.1992,7.1434
18,0.1478,0.1704,0.4371,1.4892,1.5802,0.0348,0.0712,0.0911
18,0.9083,0.5519,1.0471,1.5449,1.5711,0.3012,0.37,0.6281
18,2.5546,1.7703,3.825,16.2788,12.076,1.6867,0.5805,2.9571
18,12.1972,11.8816,11.4655,20.3312,19.1383,9.7186,11.8429,10.5144
18,1.789,1.218,4.3986,11.483,11.9733,1.7013,0.4856,2.986
18,0.6529,1.1207,1.119,2.4458,3.3803,0.4856,0.2732,0.7266
18,3.4769,4.8909,5.5535,10.5391,9.002,4.2114,3.9692,5.9937
18,9.3955,11.4894,8.9649,15.5487,20.6399,5.8696,4.0788,4.7483
18,4.8318,7.0843,11.642,16.518,17.9031,6.3867,4.7647,6.2598
18,0.2183,0.3608,2.9822,6.0398,7.9112,0.3915,0.0706,0.3409
18,9.4134,10.4848,14.8937,21.3054,22.2521,7.5522,6.1777,8.1953
18,3.4191,2.8679,3.4868,6.5266,7.5498,1.5508,1.0174,0.9727
18,2.2627,2.2344,2.9059,3.8706,5.9248,2.5966,2.8219,1.1092
18,0.4932,0.449,0.4825,1.3139,1.6895,0.2692,0.2593,0.6578
18,7.7398,9.0521,8.0483,12.0258,12.2196,6.5468,6.8466,8.4308
18,8.1029,10.6405,9.627,18.5947,20.1872,5.5133,3.8109,10.101
18,2.455,2.9535,3.6856,5.2374,5.9015,1.808,1.1222,2.9139
18,9.8153,12.2204,12.1141,23.9546,25.2568,9.5508,6.9624,11.9214
18,7.067,6.889,5.4807,11.9732,11.2532,5.6787,4.5262,6.0249
18,9.4273,12.3495,12.3801,25.3171,22.8671,11.5701,10.2632,15.7826
18,16.4198,22.9409,31.6496,45.756,48.3377,23.8234,14.809,16.5371
18,2.3143,2.481,3.2608,5.9795,8.0088,1.5739,0.8119,2.1461
18,4.6329,5.4886,5.6631,9.6345,10.195,2.9529,2.0078,2.8917
18,2.5308,2.9758,3.4776,6.8992,6.5055,2.0273,1.4629,2.2024
18,5.011,6.8903,8.191,12.6637,14.0071,4.1156,3.2481,3.7759
18,0,0,0,0.1166,0.1627,0,0,0
18,3.3724,5.2566,7.1602,13.9419,14.4032,2.9549,2.3749,3.1594
18,9.8853,11.3893,14.388,24.7176,25.9048,5.342,4.4353,9.3832
18,2.2197,2.9689,6.2372,10.1614,10.0878,1.6829,1.4566,1.6619
18,0.0835,0.0594,0.0383,0.2856,0.3946,0.0666,0.05,0.0364
18,1.7925,2.8697,3.5366,6.4175,8.9752,1.4484,1.2676,2.347
18,6.1067,20.3592,20.9182,28.1857,32.9887,8.8847,12.0551,16.0018
18,1.7639,2.3071,3.5948,5.529,6.8433,1.7508,0.9874,2.3967
18,3.6849,4.9349,2.3344,5.9049,9.5155,2.8561,2.9926,3.6663
18,13.8592,15.5657,16.0494,30.1525,29.8149,14.1397,7.1238,12.9199
18,0.4825,0.725,0.375,1.1582,1.5342,0.2699,0.3565,0.6454
18,2.8052,3.5255,3.3137,5.8011,7.7525,2.6828,2.0198,2.5191
18,1.4043,1.2964,2.8482,3.4563,5.966,2.6394,1.2686,1.5777
18,1.8997,2.4517,2.6214,8.8808,9.4984,1.3325,1.0386,2.1337
18,4.5266,3.7946,8.2378,10.7374,13.4438,2.4278,1.59,4.3001
18,2.5461,2.8945,4.3537,5.165,7.3071,3.3706,1.6852,2.6574
18,10.016,5.6191,7.8022,35.8578,38.4637,7.4075,2.8895,9.1502
18,2.3469,2.4386,11.9897,16.3904,22.2499,3.4262,1.1001,3.7834
18,5.682,5.9747,7.0256,12.4479,12.543,3.7296,3.6712,6.8023
18,2.7591,2.2096,2.3447,5.8937,5.297,2.2456,1.1402,2.4986
18,4.3035,5.6338,4.6929,7.8209,9.0832,4.0167,2.7307,5.6535
18,3.3604,4.1032,3.6809,6.4137,5.6145,2.8479,2.7321,4.1493
18,4.436,4.1043,6.4368,22.0811,27.7108,4.0357,0.6965,2.2307
18,1.9766,2.4977,4.952,12.2647,18.5878,2.0296,1.59,3.4632
18,3.0279,4.0784,3.4774,7.3591,7.5943,2.0081,1.1394,2.5045
18,7.7879,9.8531,12.0264,19.2993,19.5354,6.4149,4.741,6.6424
18,0,0,0.056,0.0834,0.0997,0.0442,0.0537,0.0278
18,2.6208,2.5747,2.7902,4.6778,4.7852,1.9991,1.6781,2.4371
18,4.1028,5.6543,8.8177,12.152,14.157,4.1844,2.7825,5.6241
18,4.0261,5.0829,5.1321,6.6406,8.6025,4.4432,2.2228,5.1279
18,0,0,0.1422,0.1855,0.3413,0,0.0806,0.056
18,6.2703,6.688,8.8275,13.7178,13.7547,6.8272,6.5677,4.8955
18,2.4223,1.5324,8.4334,14.7161,20.5958,0.8169,0.1294,1.4007
18,0.4882,0.9885,0.7385,1.9934,3.0644,1.1349,0.1558,0.3932
18,5.9915,6.32,5.6167,10.3993,11.4145,6.1305,5.0607,6.7879
18,3.4957,4.35,3.3878,7.6755,8.3521,2.4958,1.9982,3.9261
18,0.4595,0.5198,0.4534,1.5228,1.337,0.4588,0.3428,0.4203
18,0.4711,1.5366,1.2494,1.5545,2.1217,0.7476,0.9088,1.0891
18,0.3074,0.2738,0.1956,0.8079,0.5167,0.0814,0.1011,0.2638
18,4.0633,3.3413,5.4794,8.547,8.7008,1.763,0.6371,2.1409
18,1.0452,1.778,1.2046,4.4095,4.4873,1.1098,0.9091,1.1696
18,0.6506,0.4898,1.0321,2.9631,5.2819,0.073,0.0505,0.2244
18,1.5138,1.6125,1.4455,2.9415,4.0627,1.0742,0.5265,1.9114
18,7.4437,7.5671,10.5367,16.329,17.3138,5.9353,3.8773,5.3538
18,5.9816,8.3152,11.1437,16.1542,19.7649,4.1422,3.1475,6.0245
18,2.1375,2.0388,2.3862,5.5159,5.0815,2.062,1.2973,2.5753
18,2.4892,2.5661,6.0613,9.1842,9.6241,2.8281,2.1481,4.7343
18,5.7407,5.2309,6.0984,8.6807,9.341,3.3248,2.3863,5.8686
18,8.9083,15.1978,24.4126,37.4912,41.8642,8.2722,6.4007,12.6096
18,3.8109,4.9304,6.6763,9.3881,11.119,2.8624,1.7062,3.9347
18,19.6152,22.818,34.2445,44.8349,53.2684,24.4806,13.5606,35.4317
18,0.9357,1.0169,1.5476,5.1299,6.8791,0.448,0.4385,0.9235
18,15.0567,17.5364,27.8887,43.7509,45.3978,13.3119,11.8456,15.1471
18,1.2627,1.7055,3.2784,5.7273,6.6096,1.5828,0.756,1.9444
18,14.2895,16.9289,17.742,26.7659,29.8824,8.3282,6.7946,9.0409
18,5.0029,4.3836,4.8253,6.5827,8.8651,1.8506,1.571,2.782
18,1.8106,2.9926,2.7139,5.1548,5.9348,1.2033,0.8953,1.9723
18,2.5497,2.6155,2.8982,4.3893,4.7154,1.8134,0.8606,1.8786
18,14.2442,21.9525,21.615,30.1448,30.673,13.6304,8.4604,21.1341
18,13.4922,19.4442,22.2535,44.866,59.8055,11.0404,12.3918,11.8668
18,3.5832,2.1677,5.3992,14.6056,18.9257,1.0383,1.5672,4.3541
18,1.1433,1.222,3.2527,4.7316,6.3743,0.4731,0.3356,0.8485
18,19.5292,23.9027,23.7741,31.2923,35.2577,8.9111,6.8646,12.98
18,7.9718,10.1689,14.2706,20.7015,21.5984,12.4825,7.5314,8.4623
18,1.5027,1.2583,1.5613,2.5405,2.9346,0.6803,0.5648,1.1047
18,1.184,1.6559,1.5996,2.8203,2.6464,0.82,0.5171,1.2803
18,1.7493,1.8058,3.2225,4.4879,5.6891,0.8845,0.513,1.1783
18,9.9745,7.2698,9.6021,16.2464,13.6497,7.4583,6.5078,8.3679
18,4.6285,4.1748,4.6373,10.7106,10.1798,3.1194,1.8822,5.4973
18,6.2011,5.6071,12.2569,18.6674,19.4043,2.4918,1.895,4.5378
18,1.222,1.2376,1.8845,4.2132,4.7141,0.733,0.5878,1.3181
18,3.2053,4.1128,5.3317,7.5413,8.4351,2.5174,1.8653,3.8635
18,5.8545,4.727,6.1902,8.5201,10.5142,2.8357,2.5662,3.0676
18,3.3379,4.6993,6.5348,10.2818,11.784,2.3208,2.2502,3.0461
18,1.385,1.8559,3.4042,8.2733,5.6524,0.5687,0.351,0.5448
18,2.2373,2.5649,4.556,7.1471,8.6732,2.1997,1.2581,2.5141
18,1.3306,1.038,2.5988,4.4248,4.2959,0.6625,0.358,1.1707
18,17.9606,27.7645,28.6152,40.9976,42.5116,19.6598,11.7657,20.0448
18,6.8449,7.6712,9.5626,14.3075,13.0269,4.0799,3.0698,5.0407
18,6.5343,7.1042,6.9545,11.7856,11.8501,3.7005,2.1369,4.1395
18,1.9558,2.2936,3.3866,4.4527,6.5046,2.6432,1.2964,1.3384
18,15.284,21.3715,24.9356,35.4843,38.9129,18.4861,11.5242,15.8503
18,1.4565,0.9486,2.5908,3.853,5.5791,0.2157,0.117,0.6431
18,13.1522,16.7331,19.1397,33.1171,36.9602,9.0109,6.7774,12.2379
18,5.4262,6.2563,4.9337,8.9922,8.4809,3.9691,4.0931,6.6152
18,0.8843,0.5522,0.7539,2.8158,2.5369,0.6477,0.1552,0.6263
18,4.8141,4.6431,6.8157,10.2519,10.8448,2.2449,1.8394,2.9863
18,0.8178,2.6415,3.5413,4.9223,4.5816,2.3015,1.6687,1.799
18,5.7789,7.1239,16.2279,35.7071,50.8321,4.2051,3.2389,7.7429
18,2.2348,5.1455,7.2624,9.4733,10.6753,3.7398,3.4398,3.8344
18,1.1184,2.3716,2.425,6.9657,8.3705,0.7031,0.6638,1.0953
18,1.6956,1.5727,3.5087,9.9847,12.8432,1.6316,0.5861,0.8783
18,4.5404,5.8939,4.4676,8.4336,9.4545,2.7903,2.1281,3.6743
18,4.6569,7.5668,11.8231,16.4463,19.6215,4.2581,1.8866,5.1679
18,0.0372,0.0406,0.0678,0.2993,0.261,0.0357,0.0654,0.076
18,19.0624,32.67,29.0075,44.9537,53.945,21.4263,17.433,23.6851
18,11.6457,14.4755,30.1051,42.2744,49.7522,13.1719,9.7376,14.9062
18,0.6258,1.588,1.4188,1.9296,3.3822,0.6646,0.825,1.2166
18,24.6949,34.9267,35.6199,54.2671,63.6294,24.9819,11.7131,25.3064
18,5.8689,6.7864,6.5937,10.0556,10.5351,4.0283,2.8838,5.143
18,7.5148,8.8378,9.6911,21.5886,21.8204,5.8349,3.9765,5.4984
18,3.2121,5.4671,9.516,16.557,17.4759,3.3189,2.245,3.7697
18,0.2258,0.9434,0.5669,3.1752,4.6548,0.3797,0.1356,0.5656
18,5.8556,7.0817,9.0909,17.5038,19.2737,4.9827,3.1968,5.8776
18,4.1909,3.519,6.1501,9.2736,10.6645,1.4833,1.0402,2.5505
18,4.5615,7.6334,5.4369,9.3096,11.8615,5.1792,5.058,5.6306
18,2.2546,1.6618,4.8817,9.2643,11.4004,1.0356,0.5089,1.9008
18,0.3608,0.3114,0.2761,0.6971,1.187,0.1708,0.1169,0.2327
18,2.3653,2.4877,5.6626,12.9652,19.6274,1.3028,0.5955,1.9691
18,8.5109,12.3877,16.6576,24.9523,27.9441,5.9406,5.2176,7.5936
18,3.194,2.2394,10.396,21.1551,24.2933,2.3947,0.4993,2.3188
18,3.9536,2.2821,4.1246,6.5102,7.7586,2.1192,1.0105,2.4836
18,0.6461,1.1544,0.6081,1.6873,1.9749,0.2504,0.2521,0.3093
18,0.8968,0.8872,0.5825,2.5363,4.3611,0.7918,0.6332,1.1282
18,0.6361,0.7271,2.4379,5.4778,6.78,0.4553,0.1438,0.5575
18,2.2812,3.2727,4.664,6.4969,6.5265,1.579,1.3704,2.8005
18,9.782,8.2091,14.9644,21.6817,22.7004,4.4315,3.0013,12.7391
18,4.2378,4.659,6.9951,10.6353,12.6894,6.1886,2.1528,7.8178
18,4.3481,5.7275,7.5806,14.413,13.4868,3.303,2.992,4.1122
18,2.4298,3.2239,3.0495,8.549,10.6239,1.4922,1.5776,2.9046
18,24.3829,26.9859,23.038,37.9043,40.6976,16.695,11.5682,16.0024
